,Year,fema_declaration_string,disaster_number,state,declaration_type,declaration_date,incident_type,declaration_title,ih_program_declared,ia_program_declared,pa_program_declared,hm_program_declared,incident_begin_date,incident_end_date,disaster_closeout_date,fips,place_code,designated_area,declaration_request_number,last_ia_filing_date,hash,last_refresh,id,Death toll,Damage costUS$,Main article,Location,Notes
60981,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48271.0,99271.0,Kinney (County),21009.0,,551c0eb125db2ad12e0cc435edaf4fbfb8b2c3c4,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeb85,,,,,
61014,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48327.0,99327.0,Menard (County),21009.0,,33d5da40182e8cbd68c35547ff0f69ab7fcae937,2022-04-26T19:01:43Z,60c3b862a0ee349d710aec33,,,,,
61006,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48377.0,99377.0,Presidio (County),21009.0,,83f65702eb319dba7cfdae319e7c7be139b71964,2022-04-26T19:01:43Z,60c3b862a0ee349d710aecad,,,,,
61000,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48285.0,99285.0,Lavaca (County),21009.0,,144270d9667ac08cf0caa7fb2c386f376d0d31c5,2022-04-26T19:01:43Z,60c3b862a0ee349d710aebb3,,,,,
61001,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48287.0,99287.0,Lee (County),21009.0,,9dc4e56983eeb553a70de28faa6d19b1ced817e1,2022-04-26T19:01:43Z,60c3b862a0ee349d710aebb8,,,,,
61002,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48305.0,99305.0,Lynn (County),21009.0,,6bc7c9e53dbd8d833045839509366677a37f1811,2022-04-26T19:01:43Z,60c3b862a0ee349d710aebda,,,,,
61003,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48309.0,99309.0,McLennan (County),21009.0,,0a6972a5a92a8abbbf64604d2f019d25a63210eb,2022-04-26T19:01:43Z,60c3b862a0ee349d710aebe2,,,,,
61004,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48307.0,99307.0,McCulloch (County),21009.0,,a7aefc873098cc9198b28333947b3c7c6331cb99,2022-04-26T19:01:43Z,60c3b862a0ee349d710aebdf,,,,,
61005,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48349.0,99349.0,Navarro (County),21009.0,,b3ed65e18f0dddef8ff4745e04733434f61873f4,2022-04-26T19:01:43Z,60c3b862a0ee349d710aec54,,,,,
61007,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48383.0,99383.0,Reagan (County),21009.0,,e5006146b4c9930bd067ad5f8bd31fe2fc803c71,2022-04-26T19:01:43Z,60c3b862a0ee349d710aecc0,,,,,
60982,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48245.0,99245.0,Jefferson (County),21009.0,,5d815eb2db00fa1e840b783f82dfdaaaae5f5e83,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeb47,,,,,
61008,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48403.0,99403.0,Sabine (County),21009.0,,8c35e0d6ab5e1d40822afafb548d949bb06c5fb8,2022-04-26T19:01:43Z,60c3b862a0ee349d710aecf1,,,,,
61009,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48347.0,99347.0,Nacogdoches (County),21009.0,,af16cea7c7304c2b49166fb743d01794fa8029bf,2022-04-26T19:01:43Z,60c3b862a0ee349d710aec4f,,,,,
61010,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48351.0,99351.0,Newton (County),21009.0,,508f9dcf9f25fa236c9c56576f1da7af276ab070,2022-04-26T19:01:43Z,60c3b862a0ee349d710aec59,,,,,
61011,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48367.0,99367.0,Parker (County),21009.0,,33e987eb63bf4143c28744a2aaf2437d1f4282ef,2022-04-26T19:01:43Z,60c3b862a0ee349d710aec96,,,,,
61012,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48399.0,99399.0,Runnels (County),21009.0,,25e480ae06256ac8418150e2b2e806038b94f330,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeceb,,,,,
60999,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48243.0,99243.0,Jeff Davis (County),21009.0,,ad7bdfe111f337526177a7b73f455c36662b5bec,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeb44,,,,,
60998,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48299.0,99299.0,Llano (County),21009.0,,f395ab6ec927bbf05775713f17407cf93a142f3e,2022-04-26T19:01:43Z,60c3b862a0ee349d710aebd1,,,,,
60997,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48255.0,99255.0,Karnes (County),21009.0,,fdcd3499bb6af78d8794a0ba4730024180905988,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeb5b,,,,,
60996,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48273.0,99273.0,Kleberg (County),21009.0,,5bb1b4977f294b3f0a4c9377cc2c3e4a2124231a,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeb8d,,,,,
60995,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48265.0,99265.0,Kerr (County),21009.0,,8e141ec45397fb33fbcc2157d5a8b30ce743af54,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeb73,,,,,
60994,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48259.0,99259.0,Kendall (County),21009.0,,9d82740d5685ef02aa8fe9e0614b3e47bb94582e,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeb69,,,,,
60993,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48253.0,99253.0,Jones (County),21009.0,,8baa2498a1db5a45f825736e25a5e9b3b2b7859a,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeb59,,,,,
60992,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48297.0,99297.0,Live Oak (County),21009.0,,1447d9e7a556fcd6d5ec10a8d6b4f7eebd4bc8f7,2022-04-26T19:01:43Z,60c3b862a0ee349d710aebca,,,,,
60991,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48275.0,99275.0,Knox (County),21009.0,,942b070f5a5537f28b178fd863f9140707148e66,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeb93,,,,,
60990,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48261.0,99261.0,Kenedy (County),21009.0,,6308fce68961e801300485466fea9d8c32635f88,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeb7a,,,,,
60989,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48241.0,99241.0,Jasper (County),21009.0,,ab82899d3b29abd839ead9634b807ccf9fd3b6c2,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeb40,,,,,
60988,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48239.0,99239.0,Jackson (County),21009.0,,2590eb0bad1442561ed1006aeef6934e78fc5a6c,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeb37,,,,,
60987,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48279.0,99279.0,Lamb (County),21009.0,,760238ad0560adaf82c080632240f0e978e9b0c3,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeba3,,,,,
60986,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48235.0,99235.0,Irion (County),21009.0,,c2f9b06ec3fbcf0d9679dab0e427466d733ac8ab,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeb31,,,,,
60985,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48283.0,99283.0,La Salle (County),21009.0,,8062822519cc7206b4b831abe672f1a203767db4,2022-04-26T19:01:43Z,60c3b862a0ee349d710aebad,,,,,
60984,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48277.0,99277.0,Lamar (County),21009.0,,5ea7ff20b3bf72434b69f8f6d4b8cea51d76286d,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeb9d,,,,,
60983,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48269.0,99269.0,King (County),21009.0,,10b2d18723b193a3a6a2ea16289b70d758f07b0b,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeb81,,,,,
60947,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48199.0,99199.0,Hardin (County),21009.0,,e3b9b5d2a0de6f628d9c2ee81c8a9e769c1de4a3,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeaec,,,,,
61015,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48385.0,99385.0,Real (County),21009.0,,b8506b889c6c596ff394d38cd372516a17a397d5,2022-04-26T19:01:43Z,60c3b862a0ee349d710aecc6,,,,,
61083,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48483.0,99483.0,Wheeler (County),21009.0,,be7007dc28a91c6643fe47f54ac3ad3f3a515098,2022-04-26T19:01:43Z,60c3b862a0ee349d710aedca,,,,,
61059,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48435.0,99435.0,Sutton (County),21009.0,,6997116fd041b2af2c3646dc5db13a311b57a3b1,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed3e,,,,,
61065,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48417.0,99417.0,Shackelford (County),21009.0,,cd76282eff8fb820143c3119e02b5eaba88b03c5,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed10,,,,,
61064,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48445.0,99445.0,Terry (County),21009.0,,1714e765161d18d2db83217ec2c1204740e7b76b,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed58,,,,,
61063,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48439.0,99439.0,Tarrant (County),21009.0,,11c6412fc1e778439fbdbf1cc2f54bd345b71a88,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed48,,,,,
61062,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48429.0,99429.0,Stephens (County),21009.0,,a119dcec5a77f006e9f508cec82062d663b4c16d,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed32,,,,,
61061,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48409.0,99409.0,San Patricio (County),21009.0,,d07c53b8a6e7fad288a79be2eb4e9720967a4c42,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed16,,,,,
61060,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48441.0,99441.0,Taylor (County),21009.0,,7c4ebc149660b3693f916d7e15230e514ee300b3,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed4c,,,,,
61058,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48447.0,99447.0,Throckmorton (County),21009.0,,10b49de6dbd4184290925f3c55a9f77d12c2852a,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed5c,,,,,
61050,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48321.0,99321.0,Matagorda (County),21009.0,,8c8fc83193c14804ac8d38a1a437fbe49ed82180,2022-04-26T19:01:43Z,60c3b862a0ee349d710aec00,,,,,
61057,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48427.0,99427.0,Starr (County),21009.0,,211753ca41a744c58af1bee211b3b29aff6a13be,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed27,,,,,
61056,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48425.0,99425.0,Somervell (County),21009.0,,03aaf996690afbe4c7ce244f9cffb45ae10107fa,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed22,,,,,
61055,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48375.0,99375.0,Potter (County),21009.0,,67d3cbaf6edc3f8ec1062756f6ad4667ae9989fc,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeca7,,,,,
61054,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48373.0,99373.0,Polk (County),21009.0,,2e82053d660d253adf5f3171f7beef8e7b345e81,2022-04-26T19:01:43Z,60c3b862a0ee349d710aeca3,,,,,
61053,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48355.0,99355.0,Nueces (County),21009.0,,3009c03f081339997ee232ccd6afcc9e23eef504,2022-04-26T19:01:43Z,60c3b862a0ee349d710aec64,,,,,
61052,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48359.0,99359.0,Oldham (County),21009.0,,3f93bc19c532a15d99f636ec9442a72ff934df2d,2022-04-26T19:01:43Z,60c3b862a0ee349d710aec80,,,,,
61066,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48415.0,99415.0,Scurry (County),21009.0,,b4ab0244e4cebe53a1b29fa58eeec92ba2b6d26e,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed0a,,,,,
61067,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48433.0,99433.0,Stonewall (County),21009.0,,39d14226c7cef7e6e94a0bd89cdd4b912267078e,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed3b,,,,,
61068,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48443.0,99443.0,Terrell (County),21009.0,,9bb4eccf5045738d2a1dbaa867a171ca99fdb343,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed52,,,,,
61069,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48413.0,99413.0,Schleicher (County),21009.0,,a882fac8cb94b6bf5c9657c82ebac81f5810e176,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed04,,,,,
61070,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48419.0,99419.0,Shelby (County),21009.0,,8855a30eca11dcaeff22297e3bcbc90b48b9132b,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed2e,,,,,
61071,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48451.0,99451.0,Tom Green (County),21009.0,,ebd06587c1f23093b350f274c2743d8d928326f7,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed66,,,,,
61072,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48423.0,99423.0,Smith (County),21009.0,,4494756f569f5ed1232283f1778f6b130c6b5948,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed1d,,,,,
61073,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48437.0,99437.0,Swisher (County),21009.0,,e31d7f35d257c64479f69cc4ae6c61112dd55d40,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed45,,,,,
61074,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48421.0,99421.0,Sherman (County),21009.0,,9ac2eaf991f21f8ce7ebed75a7fefbd1c030e3e7,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed19,,,,,
61075,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48431.0,99431.0,Sterling (County),21009.0,,6a29fa06807f79c50622398460c036d666f76b22,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed36,,,,,
61076,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48449.0,99449.0,Titus (County),21009.0,,551d5ad1ca467b4506af5af26bc253f8eb8d9f3b,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed5f,,,,,
61077,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48453.0,99453.0,Travis (County),21009.0,,69ce9ed497bb64313205c71406f3f7f237315cf1,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed6b,,,,,
61078,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48463.0,99463.0,Uvalde (County),21009.0,,fdf2b0b3e9ef951c985e188d7e4ac69370d1ee44,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed94,,,,,
61079,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48459.0,99459.0,Upshur (County),21009.0,,28d65ddc5a13656869ab673430073a2f1ebbbfa6,2022-04-26T19:01:43Z,60c3b862a0ee349d710aed87,,,,,
61080,2021,EM-3554-TX,3554.0,TX,EM,2021-02-14T18:35:00Z,Severe Ice Storm,Severe Winter Storm,0.0,0.0,1.0,0.0,2021-02-11T11:25:28Z,2021-02-21T23:00:00Z,2021-05-14T23:59:00Z,48475.0,99475.0,Ward (County),21009.0,,ffe2dbf753613ba704fa98a41c81b6efb68a68a2,2022-04-26T19:01:43Z,60c3b862a0ee349d710aedb2,,,,,
